Hour,GHI,DHI,Temperature,Wind Speed,IT
545.0,298.0,109.0,25.0,0.1,778.6500217969838
546.0,77.0,63.0,22.0,0.2,454926.59410203167
547.0,0.0,0.0,21.0,0.2,0.0
548.0,0.0,0.0,20.0,0.2,0.0
549.0,0.0,0.0,19.0,0.2,0.0
550.0,0.0,0.0,18.0,0.2,0.0
551.0,0.0,0.0,17.0,0.2,0.0
552.0,0.0,0.0,16.0,0.2,0.0
553.0,0.0,0.0,16.0,0.2,0.0
554.0,0.0,0.0,15.0,0.2,0.0
555.0,0.0,0.0,14.0,0.2,0.0
556.0,0.0,0.0,14.0,0.2,0.0
557.0,0.0,0.0,13.0,0.2,0.0
558.0,0.0,0.0,13.0,0.2,0.0
559.0,0.0,0.0,13.0,0.3,0.0
560.0,0.0,0.0,14.0,0.3,0.0
561.0,162.0,85.0,18.0,0.2,200.32065490891756
562.0,372.0,121.0,22.0,0.2,479.6310426831747
563.0,553.0,146.0,27.0,0.2,712.637683723504
564.0,680.0,160.0,29.0,0.1,878.5704187986518
565.0,740.0,166.0,30.0,0.1,965.707908921735
566.0,727.0,165.0,31.0,0.1,969.7708966954347
567.0,642.0,156.0,30.0,0.1,896.2029260453802
568.0,494.0,139.0,29.0,0.1,767.9245040458445
569.0,300.0,109.0,26.0,0.1,764.4240731577004
570.0,75.0,61.0,23.0,0.0,468629.6726045956
571.0,0.0,0.0,22.0,0.0,0.0
572.0,0.0,0.0,21.0,0.0,0.0
573.0,0.0,0.0,20.0,0.0,0.0
574.0,0.0,0.0,19.0,0.1,0.0
575.0,0.0,0.0,19.0,0.1,0.0
576.0,0.0,0.0,18.0,0.1,0.0
577.0,0.0,0.0,18.0,0.1,0.0
578.0,0.0,0.0,17.0,0.1,0.0
579.0,0.0,0.0,17.0,0.1,0.0
580.0,0.0,0.0,16.0,0.1,0.0
581.0,0.0,0.0,16.0,0.1,0.0
582.0,0.0,0.0,15.0,0.1,0.0
583.0,0.0,0.0,15.0,0.1,0.0
584.0,0.0,0.0,17.0,0.1,0.0
585.0,160.0,77.0,20.0,0.1,201.56769844616773
586.0,363.0,120.0,24.0,0.1,465.90054235978704
587.0,540.0,144.0,28.0,0.2,693.5896968995056
588.0,665.0,158.0,30.0,0.2,856.4738032830136
589.0,725.0,164.0,31.0,0.3,943.1000443514898
590.0,714.0,163.0,30.0,0.3,949.1225193987674
591.0,631.0,154.0,30.0,0.4,876.9833389179392
592.0,487.0,137.0,28.0,0.4,752.0813552596868
593.0,297.0,108.0,26.0,0.3,736.6712323843376
594.0,85.0,62.0,24.0,0.3,791246.4407560681
595.0,0.0,0.0,22.0,0.3,0.0
596.0,0.0,0.0,21.0,0.3,0.0
597.0,0.0,0.0,20.0,0.3,0.0
598.0,0.0,0.0,19.0,0.3,0.0
599.0,0.0,0.0,18.0,0.4,0.0
600.0,0.0,0.0,17.0,0.4,0.0
601.0,0.0,0.0,16.0,0.4,0.0
602.0,0.0,0.0,15.0,0.4,0.0
603.0,0.0,0.0,14.0,0.4,0.0
604.0,0.0,0.0,13.0,0.4,0.0
605.0,0.0,0.0,13.0,0.4,0.0
606.0,0.0,0.0,12.0,0.4,0.0
607.0,0.0,0.0,12.0,0.3,0.0
608.0,0.0,0.0,13.0,0.3,0.0
609.0,137.0,93.0,16.0,0.2,155.95555810726083
610.0,351.0,170.0,21.0,0.2,422.45244150903653
611.0,553.0,147.0,25.0,0.2,708.7984469522238
612.0,690.0,161.0,27.0,0.2,887.8381834580248
613.0,752.0,167.0,28.0,0.1,977.1030399867519
614.0,740.0,166.0,28.0,0.1,982.157123920122
615.0,656.0,158.0,27.0,0.2,909.3214473455215
616.0,508.0,141.0,26.0,0.2,780.8941420709839
617.0,313.0,111.0,24.0,0.2,763.1376993031055
618.0,83.0,68.0,21.0,0.3,529258.9694334209
619.0,0.0,0.0,19.0,0.4,0.0
620.0,0.0,0.0,18.0,0.4,0.0
621.0,0.0,0.0,17.0,0.4,0.0
622.0,0.0,0.0,16.0,0.4,0.0
623.0,0.0,0.0,15.0,0.4,0.0
624.0,0.0,0.0,15.0,0.4,0.0
625.0,0.0,0.0,14.0,0.4,0.0
626.0,0.0,0.0,13.0,0.4,0.0
627.0,0.0,0.0,13.0,0.4,0.0
628.0,0.0,0.0,12.0,0.3,0.0
629.0,0.0,0.0,11.0,0.3,0.0
630.0,0.0,0.0,11.0,0.3,0.0
631.0,0.0,0.0,10.0,0.3,0.0
632.0,0.0,0.0,12.0,0.2,0.0
633.0,109.0,96.0,15.0,0.2,110.84253357918125
634.0,254.0,195.0,20.0,0.2,269.5201096823508
635.0,537.0,201.0,22.0,0.3,660.2478364413253
636.0,681.0,165.0,24.0,0.3,871.416846690668
637.0,744.0,149.0,24.0,0.3,971.4453805643375
638.0,717.0,180.0,25.0,0.3,939.4018544538015
639.0,653.0,141.0,24.0,0.3,910.8278202454455
640.0,508.0,128.0,23.0,0.3,786.1636052759444
641.0,318.0,118.0,21.0,0.3,744.552700141138
642.0,93.0,64.0,18.0,0.3,1047221.3742897224
643.0,0.0,0.0,16.0,0.3,0.0
644.0,0.0,0.0,15.0,0.3,0.0
645.0,0.0,0.0,15.0,0.3,0.0
646.0,0.0,0.0,14.0,0.3,0.0
647.0,0.0,0.0,13.0,0.2,0.0
648.0,0.0,0.0,13.0,0.2,0.0
649.0,0.0,0.0,12.0,0.2,0.0
650.0,0.0,0.0,11.0,0.2,0.0
651.0,0.0,0.0,11.0,0.2,0.0
652.0,0.0,0.0,11.0,0.2,0.0
653.0,0.0,0.0,10.0,0.2,0.0
654.0,0.0,0.0,10.0,0.3,0.0
655.0,0.0,0.0,10.0,0.3,0.0
656.0,0.0,0.0,12.0,0.3,0.0
657.0,174.0,82.0,15.0,0.3,218.43252608403327
658.0,391.0,125.0,19.0,0.3,500.05089635533375
659.0,562.0,134.0,22.0,0.3,723.6715786996031
660.0,686.0,145.0,23.0,0.3,884.8709515880198
661.0,742.0,154.0,24.0,0.3,963.7806309657461
662.0,724.0,160.0,25.0,0.3,956.146615998224
663.0,642.0,153.0,24.0,0.3,883.6498096372123
664.0,512.0,128.0,23.0,0.3,787.7760906219078
665.0,322.0,142.0,21.0,0.3,688.0788638672742
666.0,91.0,72.0,18.0,0.3,700913.8173459779
667.0,0.0,0.0,16.0,0.3,0.0
668.0,0.0,0.0,15.0,0.3,0.0
669.0,0.0,0.0,14.0,0.2,0.0
670.0,0.0,0.0,14.0,0.2,0.0
671.0,0.0,0.0,13.0,0.2,0.0
672.0,0.0,0.0,12.0,0.2,0.0
673.0,0.0,0.0,12.0,0.2,0.0
674.0,0.0,0.0,11.0,0.2,0.0
675.0,0.0,0.0,11.0,0.1,0.0
676.0,0.0,0.0,11.0,0.1,0.0
677.0,0.0,0.0,10.0,0.1,0.0
678.0,0.0,0.0,10.0,0.1,0.0
679.0,0.0,0.0,9.0,0.1,0.0
680.0,0.0,0.0,11.0,0.1,0.0
681.0,172.0,82.0,15.0,0.1,214.7516875275359
682.0,386.0,119.0,19.0,0.1,494.4419563920944
683.0,577.0,149.0,24.0,0.1,735.9742057711626
684.0,708.0,163.0,26.0,0.1,905.1118545682658
685.0,740.0,158.0,28.0,0.1,956.5862071717909
686.0,722.0,166.0,28.0,0.1,947.4309764940538
687.0,650.0,150.0,28.0,0.1,893.71972267196
688.0,526.0,143.0,27.0,0.1,794.8943025231742
689.0,325.0,142.0,24.0,0.1,682.0058360872598
690.0,95.0,66.0,20.0,0.2,1090799.8921013263
691.0,0.0,0.0,19.0,0.2,0.0
692.0,0.0,0.0,18.0,0.2,0.0
693.0,0.0,0.0,18.0,0.2,0.0
694.0,0.0,0.0,17.0,0.2,0.0
695.0,0.0,0.0,16.0,0.1,0.0
696.0,0.0,0.0,16.0,0.1,0.0
697.0,0.0,0.0,15.0,0.1,0.0
698.0,0.0,0.0,14.0,0.1,0.0
699.0,0.0,0.0,14.0,0.1,0.0
700.0,0.0,0.0,13.0,0.0,0.0
701.0,0.0,0.0,13.0,0.0,0.0
702.0,0.0,0.0,12.0,0.0,0.0
703.0,0.0,0.0,12.0,0.0,0.0
704.0,0.0,0.0,14.0,0.0,0.0
705.0,179.0,82.0,18.0,0.1,224.73861895050663
706.0,396.0,125.0,22.0,0.1,504.4307485589244
707.0,583.0,150.0,27.0,0.1,741.9255966933035
708.0,715.0,164.0,29.0,0.2,911.9440812115034
709.0,754.0,150.0,30.0,0.2,976.7578532368793
710.0,768.0,169.0,30.0,0.2,1008.1546090984522
711.0,656.0,148.0,30.0,0.2,900.0698404791757
712.0,519.0,129.0,29.0,0.2,788.293644492297
713.0,328.0,121.0,26.0,0.2,717.5415209063926
714.0,100.0,68.0,22.0,0.2,1225127.7126405071
715.0,0.0,0.0,21.0,0.2,0.0
716.0,0.0,0.0,20.0,0.2,0.0
717.0,0.0,0.0,19.0,0.2,0.0
718.0,0.0,0.0,18.0,0.2,0.0
719.0,0.0,0.0,18.0,0.2,0.0
720.0,0.0,0.0,17.0,0.3,0.0
721.0,0.0,0.0,16.0,0.3,0.0
722.0,0.0,0.0,16.0,0.3,0.0
723.0,0.0,0.0,15.0,0.4,0.0
724.0,0.0,0.0,14.0,0.4,0.0
725.0,0.0,0.0,13.0,0.4,0.0
726.0,0.0,0.0,13.0,0.4,0.0
727.0,0.0,0.0,12.0,0.3,0.0
728.0,0.0,0.0,14.0,0.3,0.0
729.0,162.0,88.0,17.0,0.3,195.002195098481
730.0,375.0,139.0,21.0,0.4,466.564050073649
731.0,562.0,152.0,24.0,0.5,710.0806847486217
732.0,672.0,170.0,26.0,0.5,848.13010223023
733.0,735.0,175.0,27.0,0.5,937.0143258182592
734.0,716.0,183.0,28.0,0.5,925.041024483519
735.0,653.0,169.0,28.0,0.5,880.4205423263313
736.0,499.0,173.0,27.0,0.4,716.1207125509839
737.0,283.0,146.0,25.0,0.4,526.9698195174692
738.0,104.0,73.0,23.0,0.3,1205988.1923515128
739.0,0.0,0.0,21.0,0.3,0.0
740.0,0.0,0.0,20.0,0.3,0.0
741.0,0.0,0.0,19.0,0.3,0.0
742.0,0.0,0.0,18.0,0.4,0.0
743.0,0.0,0.0,16.0,0.4,0.0
744.0,0.0,0.0,15.0,0.3,0.0
745.0,0.0,0.0,14.0,0.3,0.0
746.0,0.0,0.0,13.0,0.3,0.0
747.0,0.0,0.0,13.0,0.3,0.0
748.0,0.0,0.0,12.0,0.3,0.0
749.0,0.0,0.0,11.0,0.2,0.0
750.0,0.0,0.0,13.0,0.2,0.0
751.0,0.0,0.0,13.0,0.2,0.0
752.0,1.0,1.0,15.0,0.2,0.9464101615137755
753.0,124.0,99.0,18.0,0.2,131.25610503812527
754.0,385.0,174.0,22.0,0.1,463.0679823289895
755.0,562.0,161.0,27.0,0.0,704.3162020489593
756.0,687.0,178.0,29.0,0.0,863.0300651867323
757.0,748.0,186.0,30.0,0.0,947.55339251798
758.0,755.0,190.0,30.0,0.1,973.7036468502624
759.0,672.0,181.0,29.0,0.1,898.5166585076813
760.0,523.0,162.0,27.0,0.1,760.0794875800226
761.0,327.0,159.0,25.0,0.1,615.2278695371513
762.0,100.0,75.0,22.0,0.2,986647.4714629401
763.0,0.0,0.0,20.0,0.2,0.0
764.0,0.0,0.0,19.0,0.2,0.0
765.0,0.0,0.0,19.0,0.3,0.0
766.0,0.0,0.0,18.0,0.3,0.0
767.0,0.0,0.0,17.0,0.3,0.0
768.0,0.0,0.0,16.0,0.3,0.0
769.0,0.0,0.0,15.0,0.3,0.0
770.0,0.0,0.0,15.0,0.3,0.0
771.0,0.0,0.0,14.0,0.3,0.0
772.0,0.0,0.0,13.0,0.3,0.0
773.0,0.0,0.0,13.0,0.3,0.0
774.0,0.0,0.0,12.0,0.3,0.0
775.0,0.0,0.0,12.0,0.3,0.0
776.0,1.0,1.0,14.0,0.3,0.9464101615137755
777.0,174.0,92.0,17.0,0.2,209.66875733042514
778.0,384.0,140.0,22.0,0.2,476.2312597984931
779.0,566.0,167.0,26.0,0.2,705.3748631099131
780.0,684.0,185.0,29.0,0.2,853.7741942720946
781.0,744.0,194.0,30.0,0.2,936.0563766378202
782.0,733.0,194.0,30.0,0.1,937.9779598998317
783.0,663.0,179.0,30.0,0.1,882.6194200811397
784.0,511.0,169.0,29.0,0.1,730.1261141142243
785.0,323.0,164.0,26.0,0.1,584.2315377043489
786.0,97.0,80.0,23.0,0.2,679563.558176419
787.0,0.0,0.0,22.0,0.3,0.0
788.0,0.0,0.0,21.0,0.4,0.0
789.0,0.0,0.0,20.0,0.4,0.0
790.0,0.0,0.0,19.0,0.4,0.0
791.0,0.0,0.0,18.0,0.4,0.0
792.0,0.0,0.0,17.0,0.4,0.0
793.0,0.0,0.0,16.0,0.4,0.0
794.0,0.0,0.0,15.0,0.4,0.0
795.0,0.0,0.0,15.0,0.3,0.0
796.0,0.0,0.0,14.0,0.3,0.0
797.0,0.0,0.0,14.0,0.3,0.0
798.0,0.0,0.0,13.0,0.3,0.0
799.0,0.0,0.0,13.0,0.3,0.0
800.0,1.0,1.0,14.0,0.3,0.9464101615137755
801.0,110.0,97.0,18.0,0.2,111.14138775798435
802.0,384.0,139.0,23.0,0.3,475.34430835746804
803.0,567.0,167.0,27.0,0.3,704.8528714058398
804.0,697.0,183.0,29.0,0.3,869.9564971639535
805.0,760.0,190.0,30.0,0.2,956.9203207607719
806.0,740.0,192.0,30.0,0.2,945.6345364252197
807.0,656.0,185.0,30.0,0.2,865.5958395856
808.0,517.0,162.0,29.0,0.2,740.390381399583
809.0,329.0,129.0,27.0,0.2,648.7471877879572
810.0,101.0,81.0,23.0,0.3,808485.06800974
811.0,0.0,0.0,22.0,0.4,0.0
812.0,0.0,0.0,21.0,0.4,0.0
813.0,0.0,0.0,20.0,0.4,0.0
814.0,0.0,0.0,19.0,0.4,0.0
815.0,0.0,0.0,18.0,0.4,0.0
816.0,0.0,0.0,17.0,0.4,0.0
817.0,0.0,0.0,17.0,0.3,0.0
818.0,0.0,0.0,16.0,0.3,0.0
819.0,0.0,0.0,16.0,0.3,0.0
820.0,0.0,0.0,15.0,0.3,0.0
821.0,0.0,0.0,15.0,0.3,0.0
822.0,0.0,0.0,14.0,0.3,0.0
823.0,0.0,0.0,14.0,0.3,0.0
824.0,1.0,1.0,15.0,0.3,0.9464101615137755
825.0,176.0,92.0,19.0,0.3,211.40001396729778
826.0,386.0,140.0,24.0,0.3,476.32315870392364
827.0,569.0,167.0,28.0,0.3,705.6628289719255
828.0,698.0,183.0,30.0,0.2,868.9584991090013
829.0,761.0,190.0,31.0,0.2,955.5446685874252
830.0,749.0,189.0,32.0,0.1,956.3926960868404
831.0,666.0,179.0,32.0,0.1,879.7032162054368
832.0,520.0,160.0,30.0,0.0,741.9510956076841
833.0,327.0,129.0,28.0,0.0,631.2075288184055
834.0,113.0,82.0,25.0,0.2,1265315.2066265075
835.0,0.0,0.0,24.0,0.3,0.0
836.0,0.0,0.0,23.0,0.3,0.0
837.0,0.0,0.0,22.0,0.4,0.0
838.0,0.0,0.0,21.0,0.4,0.0
839.0,0.0,0.0,19.0,0.4,0.0
840.0,0.0,0.0,18.0,0.4,0.0
841.0,0.0,0.0,18.0,0.4,0.0
842.0,0.0,0.0,17.0,0.3,0.0
843.0,0.0,0.0,16.0,0.3,0.0
844.0,0.0,0.0,15.0,0.3,0.0
845.0,0.0,0.0,15.0,0.3,0.0
846.0,0.0,0.0,14.0,0.3,0.0
847.0,0.0,0.0,14.0,0.3,0.0
848.0,1.0,1.0,16.0,0.3,0.9464101615137755
849.0,177.0,92.0,19.0,0.2,212.23218373468364
850.0,386.0,140.0,24.0,0.2,474.93744730499344
851.0,567.0,167.0,29.0,0.2,701.0044857074854
852.0,695.0,182.0,32.0,0.1,862.9444985496463
853.0,733.0,236.0,33.0,0.1,896.1458025288855
854.0,746.0,188.0,33.0,0.1,949.5340923234138
855.0,664.0,178.0,33.0,0.1,873.6314067759808
856.0,519.0,160.0,31.0,0.1,735.5463924133395
857.0,328.0,129.0,29.0,0.1,621.990567776877
858.0,117.0,83.0,26.0,0.1,1399193.1309024864
859.0,0.0,0.0,25.0,0.2,0.0
860.0,0.0,0.0,24.0,0.2,0.0
861.0,0.0,0.0,23.0,0.2,0.0
862.0,0.0,0.0,22.0,0.2,0.0
863.0,0.0,0.0,21.0,0.2,0.0
864.0,0.0,0.0,20.0,0.2,0.0
865.0,0.0,0.0,20.0,0.2,0.0
866.0,0.0,0.0,19.0,0.2,0.0
867.0,0.0,0.0,19.0,0.1,0.0
868.0,0.0,0.0,18.0,0.1,0.0
869.0,0.0,0.0,18.0,0.1,0.0
870.0,0.0,0.0,18.0,0.1,0.0
871.0,0.0,0.0,17.0,0.1,0.0
872.0,1.0,1.0,20.0,0.1,0.9464101615137755
873.0,174.0,107.0,23.0,0.1,199.407492428575
874.0,388.0,140.0,28.0,0.1,476.3105897210424
875.0,571.0,167.0,31.0,0.1,704.4624922184719
876.0,701.0,183.0,33.0,0.2,868.2143017163021
877.0,765.0,190.0,34.0,0.2,955.4025910295745
878.0,755.0,189.0,34.0,0.2,958.3484198392276
879.0,674.0,180.0,33.0,0.1,883.402721336411
880.0,529.0,162.0,32.0,0.1,745.6240735058457
881.0,336.0,130.0,29.0,0.1,628.8457365042246
882.0,121.0,84.0,26.0,0.1,1532948.122191324
883.0,0.0,0.0,25.0,0.1,0.0
884.0,0.0,0.0,24.0,0.2,0.0
885.0,0.0,0.0,23.0,0.2,0.0
886.0,0.0,0.0,22.0,0.2,0.0
887.0,0.0,0.0,21.0,0.2,0.0
888.0,0.0,0.0,21.0,0.2,0.0
889.0,0.0,0.0,20.0,0.2,0.0
890.0,0.0,0.0,19.0,0.2,0.0
891.0,0.0,0.0,19.0,0.2,0.0
892.0,0.0,0.0,18.0,0.2,0.0
893.0,0.0,0.0,18.0,0.1,0.0
894.0,0.0,0.0,17.0,0.1,0.0
895.0,0.0,0.0,17.0,0.1,0.0
896.0,2.0,2.0,19.0,0.1,1.892820323027551
897.0,177.0,101.0,23.0,0.1,206.32182938861865
898.0,353.0,183.0,28.0,0.1,407.89545481258506
899.0,568.0,205.0,32.0,0.1,683.1866649214885
900.0,686.0,221.0,33.0,0.2,830.8869681822916
901.0,768.0,190.0,34.0,0.2,956.6194114122078
902.0,757.0,189.0,34.0,0.2,957.8840762082037
903.0,675.0,180.0,33.0,0.2,881.1087648981929
904.0,471.0,252.0,32.0,0.3,589.0822028608532
905.0,335.0,130.0,30.0,0.3,615.2604598435308
906.0,126.0,75.0,27.0,0.2,2124172.7850862034
907.0,0.0,0.0,26.0,0.3,0.0
908.0,0.0,0.0,25.0,0.3,0.0
909.0,0.0,0.0,24.0,0.3,0.0
910.0,0.0,0.0,23.0,0.3,0.0
911.0,0.0,0.0,22.0,0.2,0.0
912.0,0.0,0.0,21.0,0.2,0.0
913.0,0.0,0.0,21.0,0.2,0.0
914.0,0.0,0.0,20.0,0.1,0.0
915.0,0.0,0.0,20.0,0.1,0.0
916.0,0.0,0.0,20.0,0.0,0.0
917.0,0.0,0.0,20.0,0.0,0.0
918.0,0.0,0.0,20.0,0.0,0.0
919.0,0.0,0.0,19.0,0.0,0.0
920.0,3.0,3.0,20.0,0.0,2.8392304845413263
921.0,106.0,98.0,22.0,0.1,104.34180500084942
922.0,137.0,137.0,24.0,0.1,129.65819212738725
923.0,411.0,292.0,26.0,0.1,436.12377998370323
924.0,490.0,356.0,28.0,0.2,515.4550552886366
925.0,301.0,289.0,29.0,0.3,289.580821577328
926.0,336.0,321.0,29.0,0.3,324.28487687046146
927.0,229.0,224.0,28.0,0.4,219.13747555789016
928.0,172.0,171.0,27.0,0.4,163.4240400988295
929.0,120.0,120.0,26.0,0.4,113.56921938165307
930.0,34.0,34.0,25.0,0.4,32.177945491468364
931.0,0.0,0.0,24.0,0.4,0.0
932.0,0.0,0.0,23.0,0.4,0.0
933.0,0.0,0.0,22.0,0.5,0.0
934.0,0.0,0.0,21.0,0.5,0.0
935.0,0.0,0.0,21.0,0.4,0.0
936.0,0.0,0.0,20.0,0.4,0.0
937.0,0.0,0.0,19.0,0.4,0.0
938.0,0.0,0.0,18.0,0.4,0.0
939.0,0.0,0.0,18.0,0.4,0.0
940.0,0.0,0.0,17.0,0.4,0.0
941.0,0.0,0.0,16.0,0.3,0.0
942.0,0.0,0.0,15.0,0.3,0.0
943.0,0.0,0.0,15.0,0.2,0.0
944.0,2.0,2.0,15.0,0.2,1.892820323027551
945.0,32.0,32.0,18.0,0.2,30.285125168440818
946.0,70.0,70.0,21.0,0.2,66.24871130596429
947.0,124.0,124.0,23.0,0.2,117.35486002770816
948.0,697.0,358.0,25.0,0.3,788.8669820128781
949.0,777.0,210.0,26.0,0.3,955.166660575586
950.0,748.0,217.0,26.0,0.3,927.5895484417065
951.0,664.0,208.0,25.0,0.3,844.7268771377045
952.0,534.0,171.0,24.0,0.3,733.5831105834068
953.0,343.0,151.0,22.0,0.3,584.328316840402
954.0,118.0,87.0,19.0,0.3,1299390.7642514335
955.0,0.0,0.0,17.0,0.3,0.0
956.0,0.0,0.0,16.0,0.3,0.0
957.0,0.0,0.0,15.0,0.3,0.0
958.0,0.0,0.0,14.0,0.3,0.0
959.0,0.0,0.0,13.0,0.3,0.0
960.0,0.0,0.0,12.0,0.3,0.0
961.0,0.0,0.0,11.0,0.3,0.0
962.0,0.0,0.0,11.0,0.3,0.0
963.0,0.0,0.0,10.0,0.3,0.0
964.0,0.0,0.0,10.0,0.3,0.0
965.0,0.0,0.0,9.0,0.3,0.0
966.0,0.0,0.0,9.0,0.3,0.0
967.0,0.0,0.0,8.0,0.3,0.0
968.0,3.0,3.0,11.0,0.3,2.8392304845413263
969.0,193.0,100.0,14.0,0.2,227.94554951283513
970.0,402.0,150.0,19.0,0.3,485.4653326065924
971.0,583.0,176.0,22.0,0.3,708.934801252763
972.0,702.0,205.0,24.0,0.2,851.4511945346005
973.0,774.0,202.0,26.0,0.2,951.4219990158521
974.0,754.0,213.0,27.0,0.2,934.3109780938926
975.0,682.0,192.0,26.0,0.2,874.1971057040205
976.0,540.0,170.0,25.0,0.2,738.9510398345009
977.0,358.0,144.0,23.0,0.2,618.0045205052047
978.0,122.0,88.0,19.0,0.3,1426606.962348685
979.0,0.0,0.0,17.0,0.4,0.0
980.0,0.0,0.0,16.0,0.4,0.0
981.0,0.0,0.0,15.0,0.4,0.0
982.0,0.0,0.0,14.0,0.4,0.0
983.0,0.0,0.0,13.0,0.4,0.0
984.0,0.0,0.0,12.0,0.4,0.0
985.0,0.0,0.0,11.0,0.4,0.0
986.0,0.0,0.0,11.0,0.4,0.0
987.0,0.0,0.0,10.0,0.4,0.0
988.0,0.0,0.0,10.0,0.4,0.0
989.0,0.0,0.0,9.0,0.4,0.0
990.0,0.0,0.0,9.0,0.4,0.0
991.0,0.0,0.0,8.0,0.4,0.0
992.0,7.0,7.0,10.0,0.3,6.6248711305964285
993.0,191.0,103.0,14.0,0.3,222.91607398720296
994.0,400.0,155.0,19.0,0.3,479.2085555970453
995.0,581.0,191.0,23.0,0.2,698.5038765871988
996.0,717.0,193.0,26.0,0.2,873.2941807039894
997.0,780.0,200.0,28.0,0.1,957.266583842804
998.0,782.0,186.0,29.0,0.0,979.8332793067559
999.0,700.0,179.0,28.0,0.0,901.7815437359905
1000.0,565.0,167.0,27.0,0.1,774.8330260640968
1001.0,363.0,168.0,25.0,0.1,588.9393127213565
1002.0,119.0,93.0,21.0,0.2,1090544.1225126712
1003.0,0.0,0.0,20.0,0.3,0.0
1004.0,0.0,0.0,18.0,0.4,0.0
1005.0,0.0,0.0,17.0,0.4,0.0
1006.0,0.0,0.0,16.0,0.3,0.0
1007.0,0.0,0.0,15.0,0.3,0.0
1008.0,0.0,0.0,14.0,0.3,0.0
1009.0,0.0,0.0,14.0,0.3,0.0
1010.0,0.0,0.0,13.0,0.3,0.0
1011.0,0.0,0.0,13.0,0.3,0.0
1012.0,0.0,0.0,12.0,0.3,0.0
1013.0,0.0,0.0,12.0,0.3,0.0
1014.0,0.0,0.0,11.0,0.3,0.0
1015.0,0.0,0.0,11.0,0.3,0.0
1016.0,6.0,6.0,12.0,0.2,5.678460969082653
1017.0,200.0,101.0,16.0,0.2,235.90977166446208
1018.0,412.0,151.0,21.0,0.2,495.58850739621096
1019.0,594.0,175.0,25.0,0.2,719.7290899854765
1020.0,731.0,182.0,27.0,0.1,893.1854357746145
1021.0,802.0,180.0,28.0,0.1,990.8346324593077
1022.0,792.0,179.0,29.0,0.1,992.6156491150615
1023.0,710.0,173.0,28.0,0.2,914.5573364546569
1024.0,562.0,159.0,27.0,0.2,769.9674368527471
1025.0,367.0,145.0,25.0,0.2,616.8261517033188
1026.0,130.0,91.0,21.0,0.3,1632828.2393143217
1027.0,0.0,0.0,19.0,0.3,0.0
1028.0,0.0,0.0,18.0,0.3,0.0
1029.0,0.0,0.0,17.0,0.3,0.0
1030.0,0.0,0.0,16.0,0.3,0.0
1031.0,0.0,0.0,16.0,0.3,0.0
1032.0,0.0,0.0,15.0,0.3,0.0
1033.0,0.0,0.0,15.0,0.3,0.0
1034.0,0.0,0.0,14.0,0.3,0.0
1035.0,0.0,0.0,14.0,0.3,0.0
1036.0,0.0,0.0,13.0,0.2,0.0
1037.0,0.0,0.0,13.0,0.2,0.0
1038.0,0.0,0.0,12.0,0.2,0.0
1039.0,0.0,0.0,12.0,0.2,0.0
1040.0,8.0,8.0,14.0,0.1,7.571281292110204
1041.0,199.0,109.0,18.0,0.1,230.0010560086295
1042.0,416.0,150.0,23.0,0.1,499.8118468601128
1043.0,606.0,178.0,27.0,0.1,732.2836608292303
1044.0,739.0,187.0,29.0,0.1,899.18292617901
1045.0,804.0,194.0,30.0,0.1,985.1891062709224
1046.0,795.0,193.0,30.0,0.1,987.6315265747679
1047.0,712.0,184.0,29.0,0.1,908.4216717331074
1048.0,563.0,166.0,28.0,0.2,762.4449867155826
1049.0,365.0,136.0,26.0,0.2,613.6119697929319
1050.0,143.0,93.0,23.0,0.2,2086598.9174848045
1051.0,0.0,0.0,21.0,0.3,0.0
1052.0,0.0,0.0,20.0,0.3,0.0
1053.0,0.0,0.0,19.0,0.3,0.0
1054.0,0.0,0.0,18.0,0.3,0.0
1055.0,0.0,0.0,17.0,0.3,0.0
1056.0,0.0,0.0,17.0,0.3,0.0
1057.0,0.0,0.0,16.0,0.3,0.0
1058.0,0.0,0.0,15.0,0.3,0.0
1059.0,0.0,0.0,14.0,0.3,0.0
1060.0,0.0,0.0,14.0,0.3,0.0
1061.0,0.0,0.0,13.0,0.3,0.0
1062.0,0.0,0.0,13.0,0.3,0.0
1063.0,0.0,0.0,13.0,0.3,0.0
1064.0,13.0,13.0,15.0,0.2,12.303332099679082
1065.0,208.0,102.0,19.0,0.2,245.07157392958948
1066.0,427.0,147.0,23.0,0.2,514.1302278902614
1067.0,604.0,173.0,27.0,0.1,729.2925847092187
1068.0,734.0,188.0,28.0,0.1,889.6244825117033
1069.0,808.0,183.0,29.0,0.1,991.3396114577836
1070.0,801.0,180.0,29.0,0.1,997.1594927066285
1071.0,718.0,174.0,29.0,0.1,917.1342389199402
1072.0,570.0,160.0,27.0,0.1,771.5482918309878
1073.0,370.0,148.0,25.0,0.1,600.9638634696064
1074.0,139.0,94.0,22.0,0.2,1869197.3791326173
1075.0,0.0,0.0,20.0,0.3,0.0
1076.0,0.0,0.0,19.0,0.3,0.0
1077.0,0.0,0.0,18.0,0.3,0.0
1078.0,0.0,0.0,17.0,0.3,0.0
1079.0,0.0,0.0,16.0,0.3,0.0
1080.0,0.0,0.0,15.0,0.3,0.0
1081.0,0.0,0.0,15.0,0.3,0.0
1082.0,0.0,0.0,14.0,0.2,0.0
1083.0,0.0,0.0,14.0,0.2,0.0
